መሲሕ,N
መሳለቂ,N
መሳለጥያ,N
መሳልል,N
መሳርሒ,N
መሳርሒነት,N
መሳርሕቲ,N
መሳርዕ,N
መሳርያነት,N
መሳግሮ,N
መሳፍሒ,N
መሳፍርቲ,N
መሳፍሮ,N
መስሓል,N
መስሓቕ,N
መስሓቢ,N
መስሓቲ,N
መስሕብ,N
መስሕት,N
መስመር,N
መስምዒ,N
መስረብ,N
መስራቲ,N
መስርሒ,N
መስርሕ,N
መስርዕ,N
መስቀለኛ,N
መስቀል,N
መስብሒ,N
መስተንክር,N
መስተንፍሶ,N
መስተዂ,N
መስተዋድድ,N
መስተጻምር,N
መስተፋቕር,N
መስታረሪ,N
መስኖ,N
መስአ,N
መስኣሊት,N
መስከረም,N
መስከቶ,N
መስካሪ,N
መስካተል,N
መስኮት,N
መስዋእቲ,N
መስዋእትነት,N
መስድዒ,N
መስገር,N
መስጉፍ,N
መስጊ,N
መስጊድ,N
መስፈር,N
መስፈይቲ,N
መስፍን,N
መስፍንነት,N
መሸላ,N
መሸራሸሪ,N
መሸንቆቓ,N
መሸንቆቛ,N
መሸገ,N
መሸጐር,N
መሸፈኒ,N
መሻርኽቲ,N
መሻንቶ,N
መሻጢ,N
መሽረብ,N
መሽቀቕ,N
መሽጐራጉር,N
መሾምበባ,N
መቃ,N
መቃን,N
መቆጻጸሪ,N
መቍጸርያ,N
መቐለሲ,N
መቐላሒነት,N
መቐልስ,N
መቐመጢ,N
መቐመጫ,N
መቐረት,N
መቐርቀሪ,N
መቐርቀር,N
መቐስ,N
መቐንጠቢ,N
መቐወም,N
መቐዝ,N
መቐየር,N
መቐይሮ,N
መቐጸሊት,N
መቐጸልታ,N
መቑሕ,N
መቑሹሽ,N
መቑነን,N
መቑጸሪ,N
መቑጸርያ,N
መቓሊ,N
መቓልሕ,N
መቓምምቲ,N
መቓምጦ,N
መቓሳይ,N
መቓቐር,N
መቓብር,N
መቓፍር,N
መቕለሐ,N
መቕልሐ,N
መቕረን,N
መቕረዝ,N
መቕርብ,N
መቕሰኒ,N
መቕብኢ,N
መቕነት,N
መቕንዓት,N
መቕወም,N
መቕዘፍ,N
መቕዘፍቲ,N
መቕድም,N
መቕጻዕቲ,N
መቖሚ,N
መቖምያ,N
መቘሚ,N
መቘምዒ,N
መቘጸርያ,N
መቝምዒ,N
መቝነን,N
መበለትነት,N
መበለጺ,N
መበላሸዊ,N
መበላይ,N
መበልጸጊ,N
መበቆል,N
መበቈል,N
መበኮርያ,N
መበጀዊ,N
መበጻጽሒ,N
መባህረር,N
መባህብሂ,N
መባእታ,N
መባዅዕቲ,N
መባዝሒት,N
መብለጭለጪ,N
መብልሒ,N
መብረ,N
መብርሂ,N
መብጽሒ,N
መብጽዓ,N
መተሓላለፊ,N
መተሓላልፎ,N
መተሓሳሰቢ,N
መተሓዃኹሮ,N
መተምባህታ,N
መተረ,N
መተርኣስ,N
መተባብዒ,N
መተንፍሶ,N
መተኣማመኒ,N
መተኣሳሰሪ,N
መተካእታ,N
መተኮሲ,N
መተኰሲ,N
መተዓረቒ,N
መተይን,N
መታልሕ,N
መታሕት,N
መታተዪ,N
መታወር,N
መታፊዚክ,N
መትልሕ,N
መትሎ,N
መትሓጃ,N
መትረብ,N
መትኒ,N
መትከል,N
መትከኽ,N
መትኮብ,N
መትዕብ,N
መነስነሲት,N
መነባብሮ,N
መነወሪ,N
መነዓዓቢ,N
መነጸር,N
መነጻጸሪ,N
መነጽር,N
መና,N
መናራ,N
መናብርቲ,N
መናውራ,N
መናጽርቲ,N
መናፈሲ,N
መናፈሻ,N
መናፍሕ,N
መናፍቕ,N
መን,N
መንህብ,N
መንመነ,N
መንሰልሰሊ,N
መንሸርሸር,N
መንሹር,N
መንሻተቲ,N
መንሻትሒ,N
መንሽሮ,N
መንሽታት,N
መንቀርቀር,N
መንቀጺ,N
መንቂ,N
መንቆርቆር,N
መንቍሕ,N
መንበሪ,N
መንበር,N
መንበስበስታ,N
መንብዒ,N
መንተገ,N
መንታጋይ,N
መንትያ,N
መንትግ,N
መንነት,N
መንእሰይ,N
መንከስ,N
መንኩብ,N
መንኮሊ,N
መንኮርኮር,N
መንኰርኰር,N
መንዛሪ,N
መንዛሪት,N
መንዛዒ,N
መንደልቶ,N
መንደሪኒ,N
መንደቓዊ,N
መንደቕ,N
መንዲል,N
መንጀርበብ,N
መንገብገብ,N
መንገደኛ,N
መንገዲ,N
መንገፊ,N
መንጉዳ,N
መንግስቲ,N
መንግስታዊ,N
መንጎ,N
መንጐኛ,N
መንጠሊና,N
መንጠልጥሎ,N
መንጠሪ,N
መንጢላ,N
መንጣጋይ,N
መንጸርጸሪ,N
መንጸሮር,N
መንጸባረቒ,N
መንጸጊ,N
መንጸፍ,N
መንጽሂ,N
መንጽር,N
መንፈርፈር,N
መንፈሳዊነት,N
መንፈሳውነት,N
መንፈስ,N
መንፊት,N
መንፋሕቲ,N
መንፍቕ,N
መንፍዓት,N
መኛካ,N
መአረምታ,N
መአከብ,N
መአዘኒ,N
መኣረምታ,N
መኣረምያ,N
መኣከብ,N
መኣዛ,N
መኣዝን,N
መኣዲ,N
መእሰሪ,N
መእተወኢ,N
መእተዊ,N
መእቶ,N
መከላኸሊ,N
መከረኛ,N
መከራ,N
መኪና,N
መካ,N
መካበቢያ,N
መካተሻ,N
መካኒክ,N
መካኒክስ,N
መካይዲ,N
መኰነን,N
መኳሓሓሊ,N
መኵሲ,N
መኸል,N
መኸሸኒ,N
መኸተ,N
መኸወሊ,N
መኹንዕ,N
መኻልፍ,N
መኻሪ,N
መኻይዲ,N
መኻይድቲ,N
መኻፈዪ,N
መኽሰብ,N
መኽሳእቲ,N
መኽበሲ,N
መኽዘን,N
መኽደኒ,N
መኽደን,N
መኽድዕ,N
መኽፈቲ,N
መኽፍኢ,N
መኾስተር,N
መዃሕኵሒ,N
መወልወሊ,N
መወልዒ,N
መወሰኽታ,N
መወተፊ,N
መወክስ,N
መወደኒ,N
መወዳእታ,N
መወዳእታነት,N
መወዳደሪ,N
መወዳድርቲ,N
መወጠር,N
መዋሳወሲ,N
መዋስብቲ,N
መዋቕር,N
መዋትነት,N
መዋኢ,N
መዋእል,N
መውሓዝቲ,N
መውረዲ,N
መውስቦ,N
መውቀጥ,N
መውቀፍ,N
መውቃዕቲ,N
መውቅዒ,N
መውዓዪ,N
መውዓይ,N
መውዕሎ,N
መውዘኽዘኺ,N
መውደልደሊ,N
መውጽኢ,N
መዐሸውታ,N
መዐቀኒ,N
መዐገሲ,N
መዓለሚ,N
መዓልቦ,N
መዓልቲ,N
መዓሙቕ,N
መዓር,N
መዓርግ,N
መዓርፎ,N
መዓስከር,N
መዓሸግ,N
መዓናጡ,N
መዓንዘዝ,N
መዓንጣ,N
መዓኮር,N
መዓዛ,N
መዓዲ,N
መዓጎ,N
መዓጡቕ,N
መዕረፊ,N
መዕቆሪ,N
መዕቆቢ,N
መዕበሲ,N
መዕነዊ,N
መዕዘን,N
መዕገርገሪ,N
መዕገቲ,N
መዕጸዊ,N
መዘምራን,N
መዘርገፍ,N
መዘርግሒ,N
መዘናግዒ,N
መዘከሪ,N
መዘከርታ,N
መዘክር,N
መዘኻኸሪ,N
መዘኻኻሪ,N
መዘዝ,N
መዘየቲ,N
መዚ,N
መዛረቢ,N
መዛኒ,N
መዛወሪ,N
መዛዘሚ,N
መዛግብ,N
መዝሓሊ,N
መዝሓሊት,N
መዝሙር,N
መዝቆቕ,N
መዝቈቒ,N
መዝቈቝ,N
መዝበብ,N
መዝበጥቲ,N
መዝነት,N
መዝገብ,N
መዝጋቢ,N
መያቚነት,N
መያቝነት,N
መደለቢ,N
መደልደሊ,N
መደልደል,N
መደምሰስ,N
መደምደምታ,N
መደረ,N
መደረጋሕ,N
መደርብዮ,N
መደሰቲ,N
መደቀሲ,N
መደበር,N
መደብ,N
መደናገሪ,N
መደወል,N
መደዓዓሲ,N
መደያይቦ,N
መደገፊ,N
መደገፍ,N
መደገፍታ,N
መደገፍያ,N
መደጉለጽ,N
መደግደግ,N
መዲና,N
መዳህሰስ,N
መዳልያ,N
መዳሕንቲ,N
መዳሪ,N
መዳርግቲ,N
መዳቕስቲ,N
መዳቕሶ,N
መዳወር,N
መዳወሲ,N
መዳያይቦ,N
መዳይ,N
መዳግፍቲ,N
መዳጎኒ,N
መዳጐኒ,N
መድሃኒት,N
መድሃጽ,N
መድላር,N
መድሎ,N
መድሓኒ,N
መድሕን,N
መድመደ,N
መድማዲት,N
መድረኽ,N
መድረዚ,N
መድርኽ,N
መድቆስቲ,N
መድገምያ,N
መድፈና,N
መድፈዐኛ,N
መድፍዐኛ,N
መድፍዕ,N
መጀለቢ,N
መጀመሪ,N
መጀመርታ,N
መጀመርያ,N
መጂክ,N
መጅኑና,N
መገለል,N
መገሺ,N
መገሻ,N
መገዘ,N
መጉልሒ,N
መጉማጒ,N
መጉስዕ,N
መጉዚ,N
መጉዚት,N
መጉዳእቲ,N
መጉድኢ,N
መጋ,N
መጋሊዝ,N
መጋላበጢ,N
መጋሕፈል,N
መጋረዲ,N
መጋረጃ,N
መጋርያ,N
መጋሳይክል,N
መጋባእያ,N
መጋዝ,N
መጋጥምቲ,N
መግሃር,N
መግለጫ,N
መግለጺ,N
መግሊ,N
መግረዝ,N
መግረፍቲ,N
መግትኢ,N
መግነዚ,N
መግናሕቲ,N
መግዛእቲ,N
መግፈፊ,N
መጎልበቢ,N
መጎተ,N
መጎተኛ,N
መጎታዊ,N
መጎት,N
መጎዓዝያ,N
መጐልበቢ,N
መጐርበቲ,N
መጐተ,N
መጐናደቢ,N
መጓዕዝቲ,N
መጠረስታ,N
መጠረሻ,N
መጠረሽታ,N
መጠርነፊ,N
መጠቕለሊ,N
መጠንቀቕታ,N
መጠዓዓሚ,N
መጠይቕ,N
መጠፋፍኢ,N
መጣምቲ,N
መጣቐዕቲ,N
መጣበቒ,N
መጣበቒት,N
መጣብቕ,N
መጣዊ,N
መጣዕዪ,N
መጣጊ,N
መጣጥሒ,N
መጣጥሖ,N
መጣፉእ,N
መጣፉእነት,N
መጣፋፍኢ,N
መጥሓሊት,N
መጥሓን,N
መጥመሪ,N
መጥምቓዊ,N
መጥቃዕቲ,N
መጥበሲ,N
መጥበዊ,N
መጥበዊት,N
መጥበውቲ,N
መጥባሕቲ,N
መጥብሒ,N
መጥወዪ,N
መጥፊኢ,N
መጥፍኢ,N
መጨረሽታ,N
መጸምስር,N
መጸባበቒ,N
መጸናንዒ,N
መጸወድያ,N
መጸዋዕታ,N
መጸውዒ,N
መጸጉዕ,N
መጻምድቲ,N
መጻረዪ,N
መጻንሒ,N
መጻኢነት,N
መጻወቲ,N
መጻውትቲ,N
መጻዪ,N
መጻይቶ,N
መጻድፎ,N
መጽለሊ,N
መጽሎ,N
መጽሓፍ,N
መጽሔት,N
መጽረሪ,N
መጽረቢ,N
መጽረዪ,N
መጽረጊ,N
መጽቀጥቲ,N
መጽናዕቲ,N
መጽወር,N
መጽዋቲ,N
መጽዓኒ,N
መጽዓን,N
መጽዓኛ,N
መጽፍዒ,N
መፈለምታ,N
መፈላልጦ,N
መፈተንታ,N
መፈንቀቒ,N
መፈንጠራ,N
መፈንጠዚ,N
መፈጸምታ,N
መፋሕፍሒ,N
መፍልሒ,N
መፍሓቝ,N
መፍሰል,N
መፍተል,N
መፍትሒ,N
መፍትሕ,N
መፍኰሲ,N
ሙላህ,N
ሙሕኹልቲ,N
ሙራለ,N
ሙስ,N
ሙቐት,N
ሙታንታ,N
ሙዚቀኛ,N
ሙዚቃ,N
ሙዝ,N
ሙፍቲ,N
ሚሊሽያ,N
ሚልዮን,N
ሚሞዛ,N
ሚሳላዊ,N
ሚሳል,N
ሚሳልነት,N
ሚስልቶ,N
ሚስዮናዊ,N
ሚስዮን,N
ሚሽሚሸ,N
ሚታዶር,N
ሚነው,N
ሚኒስተር,N
ሚኒወት,N
ሚንክ,N
ሚኞነት,N
ሚእቲ,N
ሚእታዊት,N
ሚክሶማቶሲስ,N
ሚዛን,N
ሚዛንነት,N
ሚያዝያ,N
ማሃያ,N
ማህለት,N
ማህረምቲ,N
ማህደር,N
ማህጸን,N
ማሆጋኒ,N
ማለት,N
ማሊን,N
ማላርድ,N
ማላካይት,N
ማል,N
ማልመላታ,N
ማልምሲ,N
ማልበሪ,N
ማልያ,N
ማልዮን,N
ማሕለኻ,N
ማሕላ,N
ማሕረስ,N
ማሕረድቲ,N
ማሕሩርነት,N
ማሕስእ,N
ማሕበር,N
ማሕበርነታዊ,N
ማሕበርነት,N
ማሕቡስ,N
ማሕተም,N
ማሕታ,N
ማሕነቕቲ,N
ማሕዩር,N
ማሕድሮ,N
ማሕጎማ,N
ማሕጎዳ,N
ማሕጐዳ,N
ማሕፉዳ,N
ማማ,N
ማምባ,N
ማሞዝ,N
ማሪት,N
ማሪዋና,N
ማሪጎልድ,N
ማራስኪኖ,N
ማራኺት,N
ማራኺነት,N
ማርል,N
ማርማር,N
ማርሞሰት,N
ማርሻ,N
ማርሻቤዲ,N
ማርተሎ,N
ማርቲኒ,N
ማርቲን,N
ማርካ,N
ማርክሰኛ,N
ማርክሳዊ,N
ማርኾት,N
ማርዚፓን,N
ማርጆራም,N
ማርገሪታ,N
ማርጋሪን,N
ማሮኒ,N
ማስቲካ,N
ማስቲፍ,N
ማስቶዶን,N
ማስካራ,N
ማስኬራ,N
ማስክ,N
ማቕ,N
ማቪስ,N
ማቸላዮ,N
ማነኪን,N
ማኑዋለ,N
ማኒላ,N
ማና,N
ማናቲ,N
ማንቲለ,N
ማንካ,N
ማንድራጎራ,N
ማንዶሊኖ,N
ማንጅ,N
ማንገል,N
ማንጉስ,N
ማንጉስቲን,N
ማንጋኒዝ,N
ማንግሮቭ,N
ማኖብሪዮ,N
ማእለማዊ,N
ማእምን,N
ማእምአ,N
ማእሰርቲ,N
ማእቶት,N
ማእከል,N
ማእከልነት,N
ማእዝን,N
ማእገር,N
ማኪ,N
ማኪንቶሽ,N
ማኪያ,N
ማኪያቨላዊ,N
ማካሩን,N
ማካሮኒ,N
ማካዳም,N
ማክ,N
ማክሮ,N
ማዓንጣ,N
ማዓጥቖ,N
ማዕሙቕ,N
ማዕርነታዊ,N
ማዕርነት,N
ማዕቀብ,N
ማዕባሊነት,N
ማዕተብ,N
ማዕከን,N
ማዕጠቕ,N
ማዕጺድ,N
ማዕጾ,N
ማየስትሮ,N
ማዩኒዝ,N
ማይ,N
ማይለኛ,N
ማይል,N
ማይቤት,N
ማይኖታር,N
ማይካ,N
ማይክሮስኮፕ,N
ማይክሮብ,N
ማይክሮፎን,N
ማዳ,N
ማጀንታ,N
ማጆሊካ,N
ማግነት,N
ማግነትነት,N
ማግነቶ,N
ማግኑም,N
ማግኒዝያ,N
ማግኒዝዮም,N
ማግኖሊያ,N
ማፊን,N
ማፋ,N
ማፍጢ,N
ሜለ,N
ሜላ,N
ሜተር,N
ሜታቦልነት,N
ሜትሮ,N
ሜትሮኖም,N
ሜትሮኣዊ,N
ሜንታ,N
ሜዞቲንት,N
ሜዳ,N
ምሁራት,N
ምሁር,N
ምሁዝ,N
ምሂር,N
ምሄር,N
ምህለላ,N
ምህላለ,N
ምህላኽ,N
ምህላው,N
ምህመና,N
ምህማነ,N
ምህርቲ,N
ምህቃን,N
ምህትፍታፍ,N
ምህናጽ,N
ምህዋስ,N
ምህዞ,N
ምህዳን,N
ምህዳእ,N
ምህዳድ,N
ምህጋር,N
ምህፋፍ,N
ምሉእነታዊ,N
ምሉእነት,N
ምሊሒቶ,N
ምላስ,N
ምላሽ,N
ምላቝ,N
ምልሃም,N
ምልላይ,N
ምልልስ,N
ምልሓም,N
ምልሕላሕ,N
ምልማን,N
ምልማዕ,N
ምልማድ,N
ምልምማድ,N
ምልሶት,N
ምልቃሕ,N
ምልቃቕ,N
ምልቆ,N
ምልቈት,N
ምልታም,N
ምልኣኽ,N
ምልኦ,N
ምልከት,N
ምልኪ,N
ምልካት,N
ምልካዊነት,N
ምልካዕ,N
ምልክታ,N
ምልክት,N
ምልዋጥ,N
ምልውዋጥ,N
ምልዕዓል,N
ምልዛብ,N
ምልጋስ,N
ምልጋብ,N
ምልጋጽ,N
ምሎክ,N
ምሐ,N
ምሓዝ,N
ምሕላን,N
ምሕላው,N
ምሕላፍ,N
ምሕልዋይ,N
ምሕማሕ,N
ምሕማይ,N
ምሕምባስ,N
ምሕረት,N
ምሕራም,N
ምሕራስ,N
ምሕራቕ,N
ምሕራእ,N
ምሕራይ,N
ምሕራጅ,N
ምሕርናኽ,N
ምሕሳር,N
ምሕሳብ,N
ምሕሳው,N
ምሕሽኹሻዂ,N
ምሕቃቕ,N
ምሕቋፍ,N
ምሕባል,N
ምሕባር,N
ምሕባእ,N
ምሕባጥ,N
ምሕታም,N
ምሕታት,N
ምሕናቕ,N
ምሕንባስ,N
ምሕንጋድ,N
ምሕኳር,N
ምሕኵልቲ,N
ምሕዋስ,N
ምሕዋይ,N
ምሕዝነት,N
ምሕዝና,N
ምሕያል,N
ምሕያኽ,N
ምሕዳስ,N
ምሕዳግ,N
ምሕጋዝ,N
ምሕጓስ,N
ምሕጻር,N
ምሕጻብ,N
ምሕጻይ,N
ምሕጽንታ,N
ምሕፋስ,N
ምሕፋሽ,N
ምምሃር,N
ምምሃዝ,N
ምምህላል,N
ምምላስ,N
ምምላእ,N
ምምልካት,N
ምምሓር,N
ምምሕባር,N
ምምሕያሽ,N
ምምሕዳር,N
ምምራሕ,N
ምምራር,N
ምምራቕ,N
ምምራኽ,N
ምምራጽ,N
ምምርማር,N
ምምርሳሕ,N
ምምሳል,N
ምምሳሕ,N
ምምሳን,N
ምምስራት,N
ምምስሳል,N
ምምስናው,N
ምምስካር,N
ምምሽማሽ,N
ምምሽጣር,N
ምምቃል,N
ምምቕራሕ,N
ምምቕቓል,N
ምምብርካኽ,N
ምምታእ,N
ምምንዛዕ,N
ምምእካል,N
ምምካት,N
ምምካን,N
ምምካኽ,N
ምምኻር,N
ምምዕራይ,N
ምምዕባል,N
ምምዝባል,N
ምምዝዛን,N
ምምያ,N
ምምጓት,N
ምምጣን,N
ምምጣጥ,N
ምምጻእ,N
ምምጽራይ,N
ምምጽዋት,N
ምረት,N
ምሩር,N
ምሩኽነት,N
ምራቐ,N
ምራቕ,N
ምራተ,N
ምራን,N
ምራኸ,N
ምራኽ,N
ምራዘ,N
ምርሃጽ,N
ምርሕሓቕ,N
ምርመራ,N
ምርምር,N
ምርሳዕ,N
ምርሳይ,N
ምርሻን,N
ምርቃም,N
ምርቓ,N
ምርቓቕ,N
ምርቓዊ,N
ምርባሕ,N
ምርባሽ,N
ምርባጽ,N
ምርብራብ,N
ምርታዕ,N
ምርኢት,N
ምርኢትነት,N
ምርኣይ,N
ምርኩስ,N
ምርካስ,N
ምርኵስ,N
ምርኻብ,N
ምርዋ,N
ምርዋይ,N
ምርዓም,N
ምርዕውነት,N
ምርይቶ,N
ምርዳእ,N
ምርድዳእ,N
ምርጋእ,N
ምርጋፍ,N
ምርግጋጽ,N
ምርጫ,N
ምሳሌ,N
ምሳር,N
ምሳጠ,N
ምስ,N
ምስለት,N
ምስሉይ,N
ምስሉይነት,N
ምስሊ,N
ምስላ,N
ምስላዅ,N
ምስሌነ,N
ምስሌነናት,N
ምስልምና,N
ምስልካይ,N
ምስልዩነት,N
ምስሒት,N
ምስሓቕ,N
ምስሕሓብ,N
ምስማር,N
ምስማዓዊ,N
ምስማይ,N
ምስምማዕ,N
ምስራሕ,N
ምስራር,N
ምስራብ,N
ምስርጣይ,N
ምስሳይ,N
ምስስል,N
ምስቃል,N
ምስቅልቅል,N
ምስቓይ,N
ምስታይ,N
ምስትላም,N
ምስትምቓር,N
ምስትርሓው,N
ምስትንታን,N
ምስትንዓቕ,N
ምስትንፋስ,N
ምስትውዓል,N
ምስንካል,N
ምስንዳእ,N
ምስንጋው,N
ምስንጣቕ,N
ምስኣል,N
ምስካር,N
ምስካን,N
ምስክር,N
ምስክርነት,N
ምስኳዕ,N
ምስኹዃዕ,N
ምስዋእ,N
ምስዓም,N
ምስዓብ,N
ምስያፍ,N
ምስዮ,N
ምስዳዕ,N
ምስዳድ,N
ምስድማም,N
ምስጋል,N
ምስጋና,N
ምስጋድ,N
ምስግድጋድ,N
ምስግጋር,N
ምስጓም,N
ምስጓግ,N
ምስጓጕ,N
ምስጢራዊነት,N
ምስጢር,N
ምስፋሕ,N
ምስፋር,N
ምስፋፍ,N
ምስፍሕፋሕ,N
ምሻም,N
ምሻጥ,N
ምሻጦ,N
ምሽሕሻሕ,N
ምሽመሻ,N
ምሽማሸ,N
ምሽማት,N
ምሽማው,N
ምሽቓል,N
ምሽባን,N
ምሽንሻን,N
ምሽፋን,N
ምቁላብ,N
ምቁማት,N
ምቁርዶልሺ,N
ምቁንጻብ,N
ምቁጽጻር,N
ምቃል,N
ምቅሊት,N
ምቅላል,N
ምቅላዕ,N
ምቅማም,N
ምቅርራብ,N
ምቅስቃስ,N
ምቅሻሽ,N
ምቅዋም,N
ምቅይያራት,N
ምቅይያር,N
ምቅጻል,N
ምቅጽጻል,N
ምቍራጽ,N
ምቍርራጽ,N
ምቍጽጻር,N
ምቑላዕ,N
ምቑራጽ,N
ምቑሽማድ,N
ምቑናን,N
ምቕሊት,N
ምቕላለ,N
ምቕላላ,N
ምቕላል,N
ምቕላሐ,N
ምቕላም,N
ምቕላብ,N
ምቕላዕ,N
ምቕልቃል,N
ምቕማር,N
ምቕማጥ,N
ምቕራብ,N
ምቕራጽ,N
ምቕሳም,N
ምቕሶ,N
ምቕባል,N
ምቕባር,N
ምቕናን,N
ምቕንጣጥ,N
ምቕንጻል,N
ምቕያም,N
ምቕያር,N
ምቕያድ,N
ምቕዳሕ,N
ምቕጻል,N
ምቕጻዕ,N
ምቛመ,N
ምቛም,N
ምቝማዕ,N
ምቝራጽ,N
ምቝርምራም,N
ምቝጣብ,N
ምቝጣዕ,N
ምቝጻር,N
ምብልላዕ,N
ምብልሻው,N
ምብልጭላጭ,N
ምብሓት,N
ምብራህ,N
ምብራር,N
ምብራስ,N
ምብርራይ,N
ምብርዓን,N
ምብስባስ,N
ምብቋል,N
ምብታኽ,N
ምብትታን,N
ምብኣስ,N
ምብኳዕ,N
ምብኻን,N
ምብዛሕ,N
ምብያድ,N
ምብዳም,N
ምብጋስ,N
ምትሃተ,N
ምትሃት,N
ምትላል,N
ምትሓት,N
ምትሕልላኽ,N
ምትሕልላፍ,N
ምትሕብባር,N
ምትሕንፋጽ,N
ምትሕውዋስ,N
ምትሕግጋዝ,N
ምትማም,N
ምትራር,N
ምትርባዕ,N
ምትርጓም,N
ምትብባዕ,N
ምትንባይ,N
ምትንካፍ,N
ምትንኻፍ,N
ምትእስሳር,N
ምትእትታው,N
ምትካል,N
ምትካር,N
ምትካእ,N
ምትካኽ,N
ምትኳር,N
ምትኳስ,N
ምትኳብ,N
ምትኹታኽ,N
ምትውሻሕ,N
ምትዕራቕ,N
ምትዕርራኽ,N
ምትዕርራይ,N
ምትዕጽጻፍ,N
ምትፍሳህ,N
ምቹእነት,N
ምችኡነት,N
ምቾት,N
ምነና,N
ምናልባትነት,N
ምናት,N
ምናነ,N
ምንማነ,N
ምንስፋፍ,N
ምንሻው,N
ምንሽታት,N
ምንቅስቓስ,N
ምንቅጥቃጥ,N
ምንቋሕ,N
ምንቍልቋል,N
ምንቕቓሕ,N
ምንባር,N
ምንባብ,N
ምንባይ,N
ምንታጒ,N
ምንታጕ,N
ምንትውና,N
ምንኣስ,N
ምንእኣስ,N
ምንካይ,N
ምንኳል,N
ምንዛዐ,N
ምንዛዕ,N
ምንዳል,N
ምንዳይ,N
ምንድቕዳቕ,N
ምንጋር,N
ምንጋው,N
ምንጋጋ,N
ምንጠላ,N
ምንጥልጣል,N
ምንጩው,N
ምንጪ,N
ምንጫወ,N
ምንጭሉቒት,N
ምንጻህ,N
ምንጻል,N
ምንጻር,N
ምንጻግ,N
ምንጻፍ,N
ምንጽብራቕ,N
ምንጽጻር,N
ምንፋሕ,N
ምንፋር,N
ምንፍርፋር,N
ምንፍስፋስ,N
ምኣዝን,N
ምእላይ,N
ምእመናን,N
ምእማም,N
ምእማር,N
ምእማት,N
ምእማን,N
ምእምንና,N
ምእራም,N
ምእራግ,N
ምእብናት,N
ምእታው,N
ምእንቲ,N
ምእካለ,N
ምእካብ,N
ምእዋጅ,N
ምእዘዛ,N
ምእዙዝነት,N
ምእዛዘ,N
ምእዛዝ,N
ምእጓም,N
ምእፋፍ,N
ምከት,N
ምከና,N
ምኩሕሓል,N
ምክልባት,N
ምክልኻል,N
ምክሽማሽ,N
ምክት,N
ምክትል,N
ምክትታል,N
ምክያድ,N
ምክፋል,N
ምክፋእ,N
ምክፍፋል,N
ምኮራ,N
ምኵራብ,N
ምኹስኳስ,N
ምኹናን,N
ምኽላል,N
ምኽላስ,N
ምኽልካል,N
ምኽሓስ,N
ምኽሪ,N
ምኽራፍ,N
ምኽሳስ,N
ምኽባህ,N
ምኽባር,N
ምኽባብ,N
ምኽታ,N
ምኽታል,N
ምኽታም,N
ምኽታብ,N
ምኽትል,N
ምኽነት,N
ምኽኒት,N
ምኽንሻብ,N
ምኽንያት,N
ምኽዋል,N
ምኽያነ,N
ምኽፋል,N
ምኽፋት,N
ምኽፋእ,N
ምኽፋይ,N
ምዃስ,N
ምዅላፍ,N
ምዅምሳዕ,N
ምዅርኳር,N
ምዅዓት,N
ምውሃድ,N
ምውህሃብ,N
ምውህሃድ,N
ምውህላል,N
ምውላዕ,N
ምውላድ,N
ምውላፍ,N
ምውልዋል,N
ምውሓዝ,N
ምውሓድ,N
ምውራር,N
ምውራስ,N
ምውራድ,N
ምውርራድ,N
ምውርዋር,N
ምውሳብ,N
ምውሳን,N
ምውሳእ,N
ምውሳኽ,N
ምውስሳብ,N
ምውስዋስ,N
ምውቃስ,N
ምውቃዕ,N
ምውንጫፍ,N
ምውካስ,N
ምውካእ,N
ምውዕዋዕ,N
ምውዛል,N
ምውዛይ,N
ምውዝዋዝ,N
ምውዳእ,N
ምውዳድ,N
ምውድዳር,N
ምውጃብ,N
ምውጋን,N
ምውጋእ,N
ምውጋዝ,N
ምውጋድ,N
ምውጣሕ,N
ምውጣር,N
ምውጣን,N
ምውጻእ,N
ምውፋር,N
ምውፋይ,N
ምዕልቕላቕ,N
ምዕማጽ,N
ምዕሩግነት,N
ምዕሪት,N
ምዕራቕ,N
ምዕራብ,N
ምዕራፍ,N
ምዕሻው,N
ምዕቃብ,N
ምዕቃን,N
ምዕቋር,N
ምዕባለ,N
ምዕባስ,N
ምዕባይ,N
ምዕታር,N
ምዕናው,N
ምዕንቃፍ,N
ምዕንባብ,N
ምዕንጅሉ,N
ምዕዛብ,N
ምዕዝምዛም,N
ምዕዳል,N
ምዕዳም,N
ምዕዳግ,N
ምዕጃብ,N
ምዕጉርቲ,N
ምዕጋብ,N
ምዕጣር,N
ምዕጻው,N
ምዕጻፍ,N
ምዕፋር,N
ምዝሃም,N
ምዝላቕ,N
ምዝሓል,N
ምዝመዛ,N
ምዝማት,N
ምዝምባል,N
ምዝምባዕ,N
ምዝራብ,N
ምዝራእ,N
ምዝርዛር,N
ምዝርጋሕ,N
ምዝቕባብ,N
ምዝባለ,N
ምዝናብ,N
ምዝንባዕ,N
ምዝንታው,N
ምዝካር,N
ምዝኽኻር,N
ምዝውዋር,N
ምዝዛም,N
ምዝዛው,N
ምዝያድ,N
ምዝገባ,N
ምዝጋል,N
ምዝጋበ,N
ምዝግብ,N
ምይይጥ,N
ምደባ,N
ምዱብነት,N
ምዳበ,N
ምድህላል,N
ምድላው,N
ምድልዳል,N
ምድሓር,N
ምድሓን,N
ምድሕርሓር,N
ምድማር,N
ምድማቕ,N
